Adresse,Stimmart,Bezirknr,Bezirksname,Wahlbezirk,Wahlbezirksart,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,BerlinOstWest,Wahlberechtigte_insgesamt,Wahlberechtigte_A1,Wahlberechtigte_A2,Wahlberechtigte_A3,W�hler,W�hler_B1,Ung�ltige_Stimmen,Gueltige_Stimmen,SPD,CDU,GR�NE,DIE_LINKE,PIRATEN,NPD,FDP,Tierschutzpartei,pro_Deutschland,Die_PARTEI,BIG,DKP,�dp,PSG,B�So,B,DL,ALFA,Tierschutzallianz,AfD,DIE_EINHEIT,DIE_VIOLETTEN,Graue_Panther,MENSCHLICHE_WELT,MIETERPARTEI,Gesundheitsforschung,EB_Bahn,EB_Bayrak,EB_�etin,EB_Di_Leo,EB_Ditsche,EB_Fielsch,EB_Friedrich,EB_Gl�ser,EB_Heine,EB_Mandik,EB_�zi?ik,EB_Quednau,EB_Sandner,EB_?en,EB_Snelinski,EB_Steinf�hr,EB_Tanriverdi,EB_Tschammer-Osten
12B2A,Erststimme,12,Reinickendorf,2A,Briefwahlbezirk,2,77,W,0,0,0,0,691,691,8,683,181,209,58,30,13,0,70,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2B,Erststimme,12,Reinickendorf,2B,Briefwahlbezirk,2,77,W,0,0,0,0,638,638,6,631,119,244,73,31,15,0,48,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2C,Erststimme,12,Reinickendorf,2C,Briefwahlbezirk,2,77,W,0,0,0,0,808,808,10,794,195,272,58,42,13,0,68,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2D,Erststimme,12,Reinickendorf,2D,Briefwahlbezirk,2,77,W,0,0,0,0,510,510,15,495,129,141,44,32,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2E,Erststimme,12,Reinickendorf,2E,Briefwahlbezirk,2,77,W,0,0,0,0,618,618,16,600,162,189,43,29,16,0,54,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2F,Erststimme,12,Reinickendorf,2F,Briefwahlbezirk,2,77,W,0,0,0,0,643,643,13,628,155,200,61,38,14,0,51,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2G,Erststimme,12,Reinickendorf,2G,Briefwahlbezirk,2,77,W,0,0,0,0,562,562,9,550,124,186,48,33,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B2H,Erststimme,12,Reinickendorf,2H,Briefwahlbezirk,2,77,W,0,0,0,0,729,729,19,708,198,189,72,50,21,0,39,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B3A,Erststimme,12,Reinickendorf,3A,Briefwahlbezirk,3,77,W,0,0,0,0,893,893,14,877,182,344,85,37,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
12B3B,Erststimme,12,Reinickendorf,3B,Briefwahlbezirk,3,77,W,0,0,0,0,696,696,14,682,149,243,84,30,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
12B3C,Erststimme,12,Reinickendorf,3C,Briefwahlbezirk,3,77,W,0,0,0,0,641,641,11,630,137,254,84,29,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
12B3D,Erststimme,12,Reinickendorf,3D,Briefwahlbezirk,3,77,W,0,0,0,0,1029,1029,8,1014,224,365,161,29,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
12B3E,Erststimme,12,Reinickendorf,3E,Briefwahlbezirk,3,77,W,0,0,0,0,664,664,11,651,150,238,82,45,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
12B3F,Erststimme,12,Reinickendorf,3F,Briefwahlbezirk,3,77,W,0,0,0,0,1108,1108,11,1097,273,362,158,78,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
12B3G,Erststimme,12,Reinickendorf,3G,Briefwahlbezirk,3,77,W,0,0,0,0,609,609,12,596,138,201,60,27,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
12B3H,Erststimme,12,Reinickendorf,3H,Briefwahlbezirk,3,77,W,0,0,0,0,567,567,13,553,128,167,65,42,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
12B3I,Erststimme,12,Reinickendorf,3I,Briefwahlbezirk,3,77,W,0,0,0,0,840,840,11,826,170,327,99,28,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
12B4A,Erststimme,12,Reinickendorf,4A,Briefwahlbezirk,4,77,W,0,0,0,0,627,627,6,621,148,249,71,19,17,0,46,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4B,Erststimme,12,Reinickendorf,4B,Briefwahlbezirk,4,77,W,0,0,0,0,824,824,9,815,205,298,78,31,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4C,Erststimme,12,Reinickendorf,4C,Briefwahlbezirk,4,77,W,0,0,0,0,566,566,4,560,165,183,70,29,9,0,47,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4D,Erststimme,12,Reinickendorf,4D,Briefwahlbezirk,4,77,W,0,0,0,0,695,695,17,677,163,231,69,41,15,0,49,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4E,Erststimme,12,Reinickendorf,4E,Briefwahlbezirk,4,77,W,0,0,0,0,985,985,15,967,224,346,99,71,29,0,63,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4F,Erststimme,12,Reinickendorf,4F,Briefwahlbezirk,4,77,W,0,0,0,0,826,826,3,821,211,281,94,28,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4G,Erststimme,12,Reinickendorf,4G,Briefwahlbezirk,4,77,W,0,0,0,0,702,702,9,690,186,261,54,27,9,0,38,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4H,Erststimme,12,Reinickendorf,4H,Briefwahlbezirk,4,77,W,0,0,0,0,893,893,1,868,195,307,89,32,24,0,75,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B4I,Erststimme,12,Reinickendorf,4I,Briefwahlbezirk,4,77,W,0,0,0,0,667,667,6,661,180,213,46,29,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B5A,Erststimme,12,Reinickendorf,5A,Briefwahlbezirk,5,77,W,0,0,0,0,749,749,6,742,222,252,76,19,6,0,61,0,7,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B5B,Erststimme,12,Reinickendorf,5B,Briefwahlbezirk,5,77,W,0,0,0,0,840,840,16,822,200,320,58,28,13,0,51,0,14,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B5C,Erststimme,12,Reinickendorf,5C,Briefwahlbezirk,5,77,W,0,0,0,0,799,799,17,782,208,260,40,39,17,0,56,0,14,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B5D,Erststimme,12,Reinickendorf,5D,Briefwahlbezirk,5,77,W,0,0,0,0,919,919,26,886,232,349,45,48,13,0,61,0,15,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B5E,Erststimme,12,Reinickendorf,5E,Briefwahlbezirk,5,77,W,0,0,0,0,686,686,6,680,172,245,38,31,16,0,45,0,8,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6A,Erststimme,12,Reinickendorf,6A,Briefwahlbezirk,6,77,W,0,0,0,0,695,695,2,693,141,308,80,23,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6B,Erststimme,12,Reinickendorf,6B,Briefwahlbezirk,6,77,W,0,0,0,0,911,911,8,902,152,438,104,24,9,0,96,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6C,Erststimme,12,Reinickendorf,6C,Briefwahlbezirk,6,77,W,0,0,0,0,742,742,10,730,145,353,70,21,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6D,Erststimme,12,Reinickendorf,6D,Briefwahlbezirk,6,77,W,0,0,0,0,754,754,6,745,153,323,75,23,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6E,Erststimme,12,Reinickendorf,6E,Briefwahlbezirk,6,77,W,0,0,0,0,604,604,1,603,100,264,81,22,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6F,Erststimme,12,Reinickendorf,6F,Briefwahlbezirk,6,77,W,0,0,0,0,690,690,3,683,145,258,96,28,7,0,77,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6G,Erststimme,12,Reinickendorf,6G,Briefwahlbezirk,6,77,W,0,0,0,0,887,887,11,875,187,354,110,18,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6H,Erststimme,12,Reinickendorf,6H,Briefwahlbezirk,6,77,W,0,0,0,0,846,846,9,837,175,321,159,35,6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6I,Erststimme,12,Reinickendorf,6I,Briefwahlbezirk,6,77,W,0,0,0,0,768,768,5,758,132,338,89,27,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B6J,Erststimme,12,Reinickendorf,6J,Briefwahlbezirk,6,77,W,0,0,0,0,785,785,19,764,188,285,86,40,10,0,77,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W101,Erststimme,12,Reinickendorf,101,Urnenwahlbezirk,1,77,W,1184,869,315,0,503,0,7,496,131,164,39,39,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W102,Erststimme,12,Reinickendorf,102,Urnenwahlbezirk,1,77,W,901,771,130,0,376,1,10,366,100,92,24,37,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W103,Erststimme,12,Reinickendorf,103,Urnenwahlbezirk,1,77,W,858,697,161,0,320,0,7,313,92,68,29,28,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12W104,Erststimme,12,Reinickendorf,104,Urnenwahlbezirk,1,77,W,911,780,131,0,361,0,6,355,87,90,36,40,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12W105,Erststimme,12,Reinickendorf,105,Urnenwahlbezirk,1,77,W,823,707,116,0,297,1,14,283,77,41,35,45,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12W106,Erststimme,12,Reinickendorf,106,Urnenwahlbezirk,1,77,W,1151,994,157,0,474,3,6,467,119,111,40,46,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12W107,Erststimme,12,Reinickendorf,107,Urnenwahlbezirk,1,77,W,884,770,114,0,461,0,19,437,104,132,30,43,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
12W108,Erststimme,12,Reinickendorf,108,Urnenwahlbezirk,1,77,W,1204,1025,179,0,573,3,11,557,133,158,38,50,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12W109,Erststimme,12,Reinickendorf,109,Urnenwahlbezirk,1,77,W,926,786,140,0,353,0,8,344,96,78,47,38,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12W110,Erststimme,12,Reinickendorf,110,Urnenwahlbezirk,1,77,W,901,738,163,0,372,0,15,357,93,97,33,25,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12W111,Erststimme,12,Reinickendorf,111,Urnenwahlbezirk,1,77,W,1179,1034,145,0,503,2,6,497,126,114,60,46,19,0,25,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W112,Erststimme,12,Reinickendorf,112,Urnenwahlbezirk,1,77,W,1248,929,319,0,543,2,12,531,144,155,33,43,14,0,37,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12W113,Erststimme,12,Reinickendorf,113,Urnenwahlbezirk,1,77,W,676,551,125,0,296,0,5,291,68,102,18,23,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W114,Erststimme,12,Reinickendorf,114,Urnenwahlbezirk,1,77,W,1759,1539,220,0,692,0,27,663,182,160,41,57,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12W115,Erststimme,12,Reinickendorf,115,Urnenwahlbezirk,1,77,W,672,579,93,0,257,0,8,249,72,50,19,23,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12W116,Erststimme,12,Reinickendorf,116,Urnenwahlbezirk,1,77,W,1075,918,157,0,459,0,11,448,119,93,51,42,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
12W117,Erststimme,12,Reinickendorf,117,Urnenwahlbezirk,1,77,W,1614,1310,304,0,602,0,20,582,136,150,59,55,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12W118,Erststimme,12,Reinickendorf,118,Urnenwahlbezirk,1,77,W,1502,1266,236,0,505,1,20,484,134,141,41,48,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W119,Erststimme,12,Reinickendorf,119,Urnenwahlbezirk,1,77,W,1346,1150,196,0,600,2,14,586,152,129,67,65,26,0,18,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12W120,Erststimme,12,Reinickendorf,120,Urnenwahlbezirk,1,77,W,1391,1210,181,0,594,0,21,571,135,148,46,53,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12W121,Erststimme,12,Reinickendorf,121,Urnenwahlbezirk,1,77,W,1192,996,196,0,465,0,8,457,126,112,42,54,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W122,Erststimme,12,Reinickendorf,122,Urnenwahlbezirk,1,77,W,1457,1209,248,0,608,1,19,588,167,136,63,71,23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
12W123,Erststimme,12,Reinickendorf,123,Urnenwahlbezirk,1,77,W,1531,1297,234,0,626,0,22,604,170,135,56,60,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12W124,Erststimme,12,Reinickendorf,124,Urnenwahlbezirk,1,77,W,1039,889,150,0,388,0,7,381,82,96,25,37,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12W125,Erststimme,12,Reinickendorf,125,Urnenwahlbezirk,1,77,W,1157,1027,130,0,459,0,11,448,112,112,51,45,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12W126,Erststimme,12,Reinickendorf,126,Urnenwahlbezirk,1,77,W,1144,967,177,0,460,2,8,450,123,82,41,50,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12W201,Erststimme,12,Reinickendorf,201,Urnenwahlbezirk,2,77,W,1151,974,177,0,576,3,11,565,154,153,44,43,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W202,Erststimme,12,Reinickendorf,202,Urnenwahlbezirk,2,77,W,1200,898,302,0,528,0,14,513,152,153,25,31,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W203,Erststimme,12,Reinickendorf,203,Urnenwahlbezirk,2,77,W,1410,1031,379,0,688,2,16,667,186,216,75,32,13,0,49,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W204,Erststimme,12,Reinickendorf,204,Urnenwahlbezirk,2,77,W,773,618,155,0,410,0,8,401,98,154,34,16,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W205,Erststimme,12,Reinickendorf,205,Urnenwahlbezirk,2,77,W,785,648,137,0,402,1,18,384,90,123,41,26,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W206,Erststimme,12,Reinickendorf,206,Urnenwahlbezirk,2,77,W,1213,918,295,0,444,0,12,432,109,128,48,33,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W207,Erststimme,12,Reinickendorf,207,Urnenwahlbezirk,2,77,W,1452,1248,204,0,656,1,23,633,158,154,48,46,23,0,54,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W208,Erststimme,12,Reinickendorf,208,Urnenwahlbezirk,2,77,W,1249,1097,152,0,534,1,18,516,155,118,29,46,18,0,32,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W209,Erststimme,12,Reinickendorf,209,Urnenwahlbezirk,2,77,W,1256,1036,219,1,480,1,14,466,111,120,42,28,13,0,42,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W210,Erststimme,12,Reinickendorf,210,Urnenwahlbezirk,2,77,W,1459,1136,323,0,635,1,15,620,186,152,44,45,19,0,42,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W211,Erststimme,12,Reinickendorf,211,Urnenwahlbezirk,2,77,W,1233,995,238,0,609,0,13,595,158,187,47,50,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W212,Erststimme,12,Reinickendorf,212,Urnenwahlbezirk,2,77,W,1672,1267,405,0,668,2,37,629,189,176,30,26,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W213,Erststimme,12,Reinickendorf,213,Urnenwahlbezirk,2,77,W,1627,1368,259,0,757,0,21,735,188,172,67,45,23,0,61,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W214,Erststimme,12,Reinickendorf,214,Urnenwahlbezirk,2,77,W,1103,914,189,0,519,0,21,498,132,138,42,14,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W215,Erststimme,12,Reinickendorf,215,Urnenwahlbezirk,2,77,W,1472,1228,244,0,669,2,15,654,177,173,47,39,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W216,Erststimme,12,Reinickendorf,216,Urnenwahlbezirk,2,77,W,1589,1331,258,0,681,2,17,664,164,166,75,57,19,0,46,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W217,Erststimme,12,Reinickendorf,217,Urnenwahlbezirk,2,77,W,1431,1237,194,0,602,1,15,586,148,145,59,55,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W218,Erststimme,12,Reinickendorf,218,Urnenwahlbezirk,2,77,W,1084,911,173,0,374,2,20,354,62,96,26,33,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W219,Erststimme,12,Reinickendorf,219,Urnenwahlbezirk,2,77,W,1113,873,240,0,503,3,17,478,138,138,34,26,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W220,Erststimme,12,Reinickendorf,220,Urnenwahlbezirk,2,77,W,1331,1165,166,0,471,0,13,457,130,91,68,30,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W221,Erststimme,12,Reinickendorf,221,Urnenwahlbezirk,2,77,W,1490,1186,304,0,590,1,22,568,147,145,56,44,15,0,46,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W222,Erststimme,12,Reinickendorf,222,Urnenwahlbezirk,2,77,W,1015,904,111,0,386,1,12,374,98,79,42,38,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W223,Erststimme,12,Reinickendorf,223,Urnenwahlbezirk,2,77,W,591,472,119,0,343,1,6,337,93,116,13,11,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W224,Erststimme,12,Reinickendorf,224,Urnenwahlbezirk,2,77,W,341,248,93,0,138,0,8,130,33,34,7,6,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12W225,Erststimme,12,Reinickendorf,225,Urnenwahlbezirk,2,77,W,1195,937,258,0,532,0,15,517,137,156,57,39,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
